Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 63.0.3239.84,Ensure that account only has 1 and only 1 address ,2018-01-03 14:56:07,2018-01-03 14:56:07,0.120s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:56:07,2018-01-03 14:56:08,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:56:08,2018-01-03 14:56:09,0.165s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:56:09,2018-01-03 14:56:09,0.213s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:56:09,2018-01-03 14:56:09,0.565s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:56:09,2018-01-03 14:56:12,3.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:56:12,2018-01-03 14:56:12,0.097s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:56:12,2018-01-03 14:56:15,3.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 14:56:15,2018-01-03 14:56:15,0.018s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 14:56:15,2018-01-03 14:56:16,0.069s,PASSED
,,,,,,
Test Cases/046_account_address_edit,Chrome 63.0.3239.84,,2018-01-03 14:56:16,2018-01-03 14:56:38,21.447s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 14:56:16,2018-01-03 14:56:26,9.766s,PASSED
click,Chrome 63.0.3239.84,Ensure that account at least 1 address. Test will edit first address,2018-01-03 14:56:26,2018-01-03 14:56:26,0.080s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:56:26,2018-01-03 14:56:27,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:56:27,2018-01-03 14:56:27,0.138s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:56:27,2018-01-03 14:56:28,0.217s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:56:28,2018-01-03 14:56:29,1.002s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:56:29,2018-01-03 14:56:29,0.229s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:56:29,2018-01-03 14:56:32,3.001s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:56:32,2018-01-03 14:56:32,0.219s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:56:32,2018-01-03 14:56:32,0.085s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:56:32,2018-01-03 14:56:35,3.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:56:35,2018-01-03 14:56:35,0.217s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:56:35,2018-01-03 14:56:36,0.065s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:56:36,2018-01-03 14:56:37,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:56:37,2018-01-03 14:56:37,0.162s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:56:37,2018-01-03 14:56:38,1.001s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 14:56:38,2018-01-03 14:56:38,0.040s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 14:56:38,2018-01-03 14:56:38,0.034s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 14:56:38,2018-01-03 14:56:38,0.035s,PASSED
