Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/008_login_fb_wrongpw,Chrome 63.0.3239.84,,2017-12-29 14:12:01,2017-12-29 14:12:16,14.948s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-29 14:12:01,2017-12-29 14:12:03,1.923s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-29 14:12:03,2017-12-29 14:12:05,2.133s,PASSED
click,Chrome 63.0.3239.84,,2017-12-29 14:12:05,2017-12-29 14:12:06,0.365s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:12:06,2017-12-29 14:12:09,3.001s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2017-12-29 14:12:09,2017-12-29 14:12:09,0.096s,PASSED
click,Chrome 63.0.3239.84,,2017-12-29 14:12:09,2017-12-29 14:12:09,0.144s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:12:09,2017-12-29 14:12:12,3.001s,PASSED
switchToWindowTitle,Chrome 63.0.3239.84,,2017-12-29 14:12:12,2017-12-29 14:12:13,1.085s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-29 14:12:13,2017-12-29 14:12:13,0.202s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-29 14:12:13,2017-12-29 14:12:13,0.146s,PASSED
click,Chrome 63.0.3239.84,,2017-12-29 14:12:13,2017-12-29 14:12:15,1.689s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:12:15,2017-12-29 14:12:16,1.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2017-12-29 14:12:16,2017-12-29 14:12:16,0.037s,PASSED
,,,,,,
Test Cases/009_logout,Chrome 63.0.3239.84,,2017-12-29 14:12:17,2017-12-29 14:12:31,14.283s,PASSED
callTestCase,Chrome 63.0.3239.84,,2017-12-29 14:12:17,2017-12-29 14:12:27,9.559s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:12:27,2017-12-29 14:12:28,1.001s,PASSED
click,Chrome 63.0.3239.84,,2017-12-29 14:12:28,2017-12-29 14:12:28,0.078s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:12:28,2017-12-29 14:12:29,1.002s,PASSED
click,Chrome 63.0.3239.84,,2017-12-29 14:12:29,2017-12-29 14:12:29,0.196s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:12:29,2017-12-29 14:12:30,1.002s,PASSED
click,Chrome 63.0.3239.84,,2017-12-29 14:12:30,2017-12-29 14:12:30,0.112s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:12:30,2017-12-29 14:12:31,1.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2017-12-29 14:12:31,2017-12-29 14:12:31,0.173s,PASSED
