Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/033_account_change_lname,Chrome 63.0.3239.84,,2018-01-03 14:17:52,2018-01-03 14:18:11,19.683s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 14:17:52,2018-01-03 14:18:04,12.445s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:04,2018-01-03 14:18:04,0.063s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:04,2018-01-03 14:18:05,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:05,2018-01-03 14:18:05,0.148s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:18:05,2018-01-03 14:18:06,0.269s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:06,2018-01-03 14:18:06,0.129s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:06,2018-01-03 14:18:09,3.001s,PASSED
verifyElementNotHasAttribute,Chrome 63.0.3239.84,,2018-01-03 14:18:09,2018-01-03 14:18:09,0.032s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:09,2018-01-03 14:18:09,0.212s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:09,2018-01-03 14:18:09,0.077s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:09,2018-01-03 14:18:10,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:10,2018-01-03 14:18:10,0.164s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:10,2018-01-03 14:18:11,1.001s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 14:18:11,2018-01-03 14:18:11,0.036s,PASSED
,,,,,,
Test Cases/034_account_change_lname_invalid,Chrome 63.0.3239.84,,2018-01-03 14:18:12,2018-01-03 14:18:30,17.628s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 14:18:12,2018-01-03 14:18:22,9.718s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:22,2018-01-03 14:18:22,0.078s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:22,2018-01-03 14:18:23,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:23,2018-01-03 14:18:23,0.143s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:18:23,2018-01-03 14:18:24,0.827s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:24,2018-01-03 14:18:24,0.121s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:24,2018-01-03 14:18:27,3.000s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 14:18:27,2018-01-03 14:18:27,0.041s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:27,2018-01-03 14:18:27,0.243s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:27,2018-01-03 14:18:27,0.083s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:27,2018-01-03 14:18:28,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:28,2018-01-03 14:18:29,0.223s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:29,2018-01-03 14:18:30,1.001s,PASSED
"Statement - newLname = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Account/input_lastname), ""value"")",Chrome 63.0.3239.84,,2018-01-03 14:18:30,2018-01-03 14:18:30,0.029s,PASSED
verifyNotMatch,Chrome 63.0.3239.84,,2018-01-03 14:18:30,2018-01-03 14:18:30,0.001s,PASSED
,,,,,,
Test Cases/035_account_change_phone,Chrome 63.0.3239.84,,2018-01-03 14:18:31,2018-01-03 14:18:52,21.116s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 14:18:31,2018-01-03 14:18:41,9.914s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:41,2018-01-03 14:18:41,0.076s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:41,2018-01-03 14:18:42,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:42,2018-01-03 14:18:42,0.147s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:18:42,2018-01-03 14:18:43,0.770s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:43,2018-01-03 14:18:43,0.122s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:43,2018-01-03 14:18:46,3.001s,PASSED
verifyElementNotHasAttribute,Chrome 63.0.3239.84,,2018-01-03 14:18:46,2018-01-03 14:18:46,0.031s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:46,2018-01-03 14:18:46,0.244s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:46,2018-01-03 14:18:46,0.061s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:46,2018-01-03 14:18:47,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:47,2018-01-03 14:18:47,0.179s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:47,2018-01-03 14:18:48,1.000s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 14:18:48,2018-01-03 14:18:48,0.036s,PASSED
setText,Chrome 63.0.3239.84,Set back to default phone\r\n,2018-01-03 14:18:48,2018-01-03 14:18:48,0.226s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:18:48,2018-01-03 14:18:49,0.090s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:18:49,2018-01-03 14:18:52,3.001s,PASSED
verifyElementNotHasAttribute,Chrome 63.0.3239.84,,2018-01-03 14:18:52,2018-01-03 14:18:52,0.031s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 14:18:52,2018-01-03 14:18:52,0.056s,PASSED
,,,,,,
Test Cases/036_account_change_phone_invalid,Chrome 63.0.3239.84,,2018-01-03 14:18:52,2018-01-03 14:19:10,17.665s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 14:18:53,2018-01-03 14:19:02,9.796s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:02,2018-01-03 14:19:02,0.067s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:02,2018-01-03 14:19:03,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:03,2018-01-03 14:19:04,0.140s,PASSED
