Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:37:15,2018-01-03 18:37:18,2.282s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:18,2018-01-03 18:37:18,0.416s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:18,2018-01-03 18:37:18,0.435s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:18,2018-01-03 18:37:20,1.180s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:20,2018-01-03 18:37:20,0.248s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:20,2018-01-03 18:37:20,0.310s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:20,2018-01-03 18:37:20,0.277s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:20,2018-01-03 18:37:21,0.338s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:21,2018-01-03 18:37:21,0.119s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:37:21,2018-01-03 18:37:22,1.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:37:22,2018-01-03 18:37:22,0.189s,PASSED
,,,,,,
Test Cases/015_signup_wrongfname,Chrome 63.0.3239.84,,2018-01-03 18:37:23,2018-01-03 18:37:32,9.210s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:37:23,2018-01-03 18:37:25,1.970s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:37:25,2018-01-03 18:37:27,2.371s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:27,2018-01-03 18:37:28,0.271s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:28,2018-01-03 18:37:29,1.211s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:29,2018-01-03 18:37:30,0.676s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:30,2018-01-03 18:37:30,0.448s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:30,2018-01-03 18:37:30,0.315s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:30,2018-01-03 18:37:31,0.292s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:31,2018-01-03 18:37:31,0.312s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:31,2018-01-03 18:37:31,0.128s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:37:31,2018-01-03 18:37:32,1.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:37:32,2018-01-03 18:37:32,0.044s,PASSED
,,,,,,
Test Cases/016_signup_wronglname,Chrome 63.0.3239.84,,2018-01-03 18:37:33,2018-01-03 18:37:42,8.862s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:37:33,2018-01-03 18:37:35,2.019s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:37:35,2018-01-03 18:37:37,2.213s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:37,2018-01-03 18:37:38,0.295s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:38,2018-01-03 18:37:38,0.980s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:38,2018-01-03 18:37:39,0.652s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:39,2018-01-03 18:37:39,0.260s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:39,2018-01-03 18:37:40,0.534s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:40,2018-01-03 18:37:40,0.281s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:40,2018-01-03 18:37:41,0.320s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:41,2018-01-03 18:37:41,0.132s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:37:41,2018-01-03 18:37:42,1.001s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:37:42,2018-01-03 18:37:42,0.045s,PASSED
,,,,,,
Test Cases/017_signup_wrongphone,Chrome 63.0.3239.84,,2018-01-03 18:37:43,2018-01-03 18:37:51,8.833s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:37:43,2018-01-03 18:37:45,1.936s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:37:45,2018-01-03 18:37:47,2.301s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:47,2018-01-03 18:37:47,0.284s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:47,2018-01-03 18:37:48,0.988s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:48,2018-01-03 18:37:49,0.629s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:49,2018-01-03 18:37:49,0.208s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:49,2018-01-03 18:37:49,0.365s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:49,2018-01-03 18:37:50,0.347s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:50,2018-01-03 18:37:50,0.478s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:50,2018-01-03 18:37:50,0.116s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:37:50,2018-01-03 18:37:51,1.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:37:51,2018-01-03 18:37:51,0.064s,PASSED
,,,,,,
Test Cases/018_signup_wrongpwformat,Chrome 63.0.3239.84,,2018-01-03 18:37:52,2018-01-03 18:38:01,8.613s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:37:52,2018-01-03 18:37:54,1.927s,PASSED
